date;username;tweet;keyword;Normalisasi
28/06/2022 10.49;twiceter_;lo tuh pengecut tau ga  gamau ambil pilihan tapi gamau salah juga kalo pake pilihan orang lain;pengecut;kamu tuh pengecut tau tidak gamau ambil pilihan tapi gamau salah juga kalo pake pilihan orang lain
28/06/2022 10.47;TxtFromMando;  org2 itu cuma minta 1 org dihukum  keroyokan pengecut  dan a  ;pengecut;org2 itu cuma minta 1 orang dihukum keroyokan pengecut dan a
28/06/2022 10.46;stfudoyie; pengecut loehh jey ;pengecut;pengecut loehh jey
28/06/2022 10.45;bagas_refaldi;ciri ciri pengecut  ;pengecut;ciri ciri pengecut
28/06/2022 10.45;anggadoxx;  2019 ganti presiden   inkonstitusional  sampe kaosnya aja dilarang   2024 jokowi lanjut   a  ;pengecut;2019 ganti presiden inkonstitusional sampe kaosnya aja dilarang 2024 jokowi lanjut a
28/06/2022 10.37;AlanAla63203107; bilang aja kalian takut anies jadi presiden  dasar pengecut;pengecut;bilang aja kalian takut anies jadi presiden dasar pengecut
28/06/2022 10.37;inyong_nae;pengecut ni sender yg ngirim i hv crush on u;pengecut;pengecut ni sender yang ngirim i hv crush on u
28/06/2022 10.36;annisasa435;ansor berlindung dibalik nama besar nu  pengecut ansor  ini negara hukum  bukan negra bapak kalian  ini jg bukan ne  ;pengecut;ansor berlindung dibalik nama besar nu pengecut ansor ini negara hukum bukan negra bapak kalian ini juga bukan ne
28/06/2022 10.24;Fans_of_Conan;seseorang yang menindas yang lemah karena tidak bisa menang melawan yang kuat  lebih pantas disebut pengecut   ishida   bleach  animequote;pengecut;seseorang yang menindas yang lemah karena tidak bisa menang melawan yang kuat lebih pantas disebut pengecut ishida bleach animequote
28/06/2022 10.18;ekoperasetyo; kkb pengecut   berani sama yg ga punya senjata;pengecut;kkb pengecut berani sama yang tidak punya senjata
28/06/2022 10.18;ekoperasetyo; kkb pengecut   berani sama yg ga punya senjata;pengecut;kkb pengecut berani sama yang tidak punya senjata
28/06/2022 10.16;RahmanKhairr;lepas tengok filem mat kilau ni  makin aku sedar kekayaan yang british kecapi sekarang pastinya mostly daripada apa  ;pengecut;lepas tengok filem mat kilau ni makin aku sedar kekayaan yang british kecapi sekarang pastinya mostly daripada apa
28/06/2022 10.09;jgndiliat_;wkekw siapa pengecut ini;pengecut;wkekw siapa pengecut ini
28/06/2022 10.06;yhanikim; orang bisa menjadi pengecut krna dia memiliki seseorang yang harus dia lindungi   sungkyunkwan scandal ;pengecut;orang bisa menjadi pengecut krna dia memiliki seseorang yang harus dia lindungi sungkyunkwan scandal
28/06/2022 10.06;SitiBadriahAh; lelaki buat wanita nangis  itu lelaki pengecut     lelaki dibuat nangis wanita  itu lelaki cemen    nggak adil ya   d;pengecut;lelaki buat wanita nangis itu lelaki pengecut lelaki dibuat nangis wanita itu lelaki cemen nggak adil ya d
28/06/2022 10.06;sukidanik;tweet nya gue hapus karena udah gak kondusif sampe ada yg bilang gue tolol wkwk panggil gue pengecut tapi sekali la  ;pengecut;tweet nya aku hapus karena udah tidak kondusif sampe ada yang bilang aku tolol wkwk panggil aku pengecut tapi sekali la
28/06/2022 10.03;SaintIsSun1; pelaku uda kabur say  biasaa  playing victim   rolling on the floor laughing  rolling on the floor laughing  rolling on the floor laughing  tipe pengecut  pas minger berdatangan malah kabur  ;pengecut;pelaku uda kabur say biasaa playing victim rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing tipe pengecut ketika minger berdatangan malah kabur
28/06/2022 10.02;fuadnoer12;  pemimpin pengecut;pengecut;pemimpin pengecut
28/06/2022 10.00;CallMEdoel; namanya doang koh brillian   orangnya ga smart apalagi brilliant  wkwkwkwkwk pengecut taek ;pengecut;namanya doang koh brillian orangnya tidak smart apalagi brilliant wkwkwkwkwk pengecut taek
28/06/2022 10.00;RuhamaDiaz;cinta mengubah kekasaran menjadi kelembutan  mengubah pengecut menjadi pemberani  mengubah penderitaan menjadi keba  ;pengecut;cinta mengubah kekasaran menjadi kelembutan mengubah pengecut menjadi pemberani mengubah penderitaan menjadi keba
28/06/2022 10.00;DimasAnugrahe;cinta mengubah kekasaran menjadi kelembutan  mengubah pengecut menjadi pemberani  mengubah penderitaan menjadi keba  ;pengecut;cinta mengubah kekasaran menjadi kelembutan mengubah pengecut menjadi pemberani mengubah penderitaan menjadi keba
28/06/2022 10.00;suryadinanaa;cinta mengubah kekasaran menjadi kelembutan  mengubah pengecut menjadi pemberani  mengubah penderitaan menjadi keba  ;pengecut;cinta mengubah kekasaran menjadi kelembutan mengubah pengecut menjadi pemberani mengubah penderitaan menjadi keba
28/06/2022 09.59;ekoperasetyo; kkb pengecut   berani sama yang ga punya senjata;pengecut;kkb pengecut berani sama yang tidak punya senjata
28/06/2022 09.59;ekoperasetyo; kkb pengecut   berani sama yang ga punya senjata;pengecut;kkb pengecut berani sama yang tidak punya senjata
28/06/2022 15.46;AshAvril;kalau kau rasa aku rate matkilau tinggi sebab aku penyokong tegar sy kau silap  akulah manusia yang paling skeptik  ;munafik;kalau kamu rasa aku rate matkilau tinggi sebab aku penyokong tegar aku kamu silap akulah manusia yang paling skeptik
28/06/2022 15.43;CepCobra; ha2 takut ya ama anis hitam dan putih itu jelas  yg bahaya itu yg abu2   orang2 munafik wk2;munafik;ha2 takut ya ama anis hitam dan putih itu jelas yang bahaya itu yang abu2 orang2 munafik wk2
28/06/2022 15.42;masbarno; halaah munafik loe ris;munafik;halaah munafik loe ris
28/06/2022 15.40;ras_elase; bercakap akhirat  kubur  padang mahsyar  syurga  neraka bagai  ini yang kau follow  malulah wei   ;munafik;bercakap akhirat kubur padang mahsyar syurga neraka bagai ini yang kamu follow malulah wei
28/06/2022 15.40;AruziMunthe; slam ktp itu gus  atau islam yg munafik  kalo islam yg baik tk mgkin makan daging babi  hayoo ngomongin siapa kau ;munafik;slam ktp itu gus atau islam yang munafik kalo islam yang baik tk mgkin makan daging babi hayoo ngomongin siapa kamu
28/06/2022 15.39;taecentil; munafik mrk mah;munafik;munafik mereka mah
28/06/2022 15.39;ibnurus86968784;  ini memg negeri nya para manusia munafik dan otak koruptor;munafik;ini memg negeri nya para manusia munafik dan otak koruptor
28/06/2022 15.37;syaiful_4796;lebih baik di benci dari pada munafik hanya untuk di sukai orang ;munafik;lebih baik di benci dari pada munafik hanya untuk di sukai orang
28/06/2022 15.37;KingOfLipServis; elo sujud ma tuhan lo sedangkan 23 jam dan 55 menit lo sembah sujud dan memuji penipu macam   ;munafik;elo sujud ma tuhan kamu sedangkan 23 jam dan 55 menit kamu sembah sujud dan memuji penipu macam
28/06/2022 15.35;purnamaku4;aku ga munafik kalo aku doyan  tapi hey ada waktunya dan ada tempatnya  ga mungkin baru kenal trus aku langsung men  ;munafik;aku tidak munafik kalo aku doyan tapi hey ada waktunya dan ada tempatnya tidak mungkin baru kenal terus aku langsung men
28/06/2022 15.32;Sigmahalim;  bagi gerombolan anti islam  tindakan itu pas  ;munafik;bagi gerombolan anti islam tindakan itu ketika
28/06/2022 15.31;Syedzaf76488714; ansare sb aap ek  munafik janet ke adme han aur munafikat ke inteha per han  state bank imf ke contro  ;munafik;ansare sb aap ek munafik janet ke adme han aur munafikat ke inteha per han state bank imf ke contro
28/06/2022 15.28;IkhsanSumitro; itulah yg namanya munafik;munafik;itulah yang namanya munafik
28/06/2022 15.27;Rockgar12; giliran terpuruk langsung bohong lagi  dasar munafik ;munafik;giliran terpuruk langsung bohong lagi dasar munafik
28/06/2022 15.26;sultanoftasik; antara munafik pasal wayang  dia ni lah;munafik;antara munafik pasal wayang dia ni lah
28/06/2022 15.25;_4iiiii_naaaaaa; partaiknya paling keras bencinya setengah mati sama parpol yg maling  kasus sapi  kalau benci jangan k  ;munafik;partaiknya paling keras bencinya setengah mati sama parpol yang maling kasus sapi kalau benci jangan k
28/06/2022 15.22;takalokka;jangan sampai tampilan sudah baik tapi hati masih munafik karena allah melihat ikhlasnya hati  bukan sucinya penampilan fisik ;munafik;jangan sampai tampilan sudah baik tapi hati masih munafik karena allah melihat ikhlasnya hati bukan sucinya penampilan fisik
28/06/2022 15.21;planetwarok;  ane jg gak ada kepentingan apa2 atas tahta pak anis  ane gak minum miras  ane termasuk yg be  ;munafik;ane juga tidak ada kepentingan apa2 atas tahta pak anis ane tidak minum miras ane termasuk yang be
28/06/2022 15.20;uniemara;  eeehh  gue sengaja beli 5 hp buatan kapir loh  tujuannye u  ;munafik;eeehh aku sengaja beli 5 hp buatan kapir loh tujuannye u
28/06/2022 15.15;keyELFkey; bot  lo kalo mau ambil aja   gausah munafik deh jgn pura2 gamau gue juga tau lo itu mau tapi lo malu udah ambil ajah gausah munafik deh  ;munafik;bot kamu kalo mau ambil aja gausah munafik deh jangan pura2 gamau aku juga tau kamu itu mau tapi kamu malu udah ambil ajah gausah munafik deh
28/06/2022 15.15;snow_fog; eaa  terpelatuk sekali ya  pdhl dia suka jg ama tu karakter kan yaa  ah jgn lah munafik  ;munafik;eaa terpelatuk sekali ya pdhl dia suka juga ama tu karakter kan yaa ah jangan lah munafik
28/06/2022 15.12;kadrunmampos;munafik nya kaum kadrun kuatir pad merosot dikasih jalan keluar face with tears of joy  rolling on the floor laughing  lha buat apa ditutup jg ;munafik;munafik nya kaum kadrun kuatir pad merosot dikasih jalan keluar face with tears of joy rolling on the floor laughing lha buat apa ditutup juga
28/06/2022 15.10;FaizKha64744399; munafik ho tum;munafik;munafik ho tum
28/06/2022 15.10;ibnurus86968784;  emg udh takdir negeri ini di pimpin manusia 2 munafik yg sok suci layk nya nabi tpi bejat dan munafik ;munafik;emang udah takdir negeri ini di pimpin manusia 2 munafik yang sok suci layk nya nabi tapi bejat dan munafik
28/06/2022 15.10;kacaaauuu;munafik bangett klo kesayangan mas ini gak nangis pas d tinggal;munafik;munafik bangett kalau kesayangan mas ini tidak nangis ketika d tinggal
28/06/2022 15.09;irfiantys;w munafik klau g sedih dgn keadaan sekarang ini slightly smiling face ;munafik;aku munafik klau tidak sedih dgn keadaan sekarang ini slightly smiling face
28/06/2022 15.03;AnJelljimin; orang2 munafik beb biasa bikin muak;munafik;orang2 munafik beb biasa bikin muak
28/06/2022 15.02;Kodokkurus;ada 2 tipe manusia yang tidak layak hidup munafik dan pembohong ;munafik;ada 2 tipe manusia yang tidak layak hidup munafik dan pembohong
28/06/2022 15.01;chirping_magpie; cobalah jujur pada diri sendiri   adakah laki laki normal yang tidak suka melihat paha mulus  rasah  ;munafik;cobalah jujur pada diri sendiri adakah laki laki normal yang tidak suka melihat paha mulus rasah
28/06/2022 15.00;ustadzkhalid; play button  orang munafik    pushpin  dapatkan update setiap harinya video  poster ilmu  jadwal  dan hal lainnya dengan bergabung da  ;munafik;play button orang munafik pushpin dapatkan update setiap harinya video poster ilmu jadwal dan hal lainnya dengan bergabung da
28/06/2022 14.59;sabirah212; golongan munafik beracun level alam semesta;munafik;golongan munafik beracun level alam semesta
28/06/2022 14.59;fadmnf;aku dengar filem mat kilau  ada unsur unsur kl gangster   munafik  betul ke ;munafik;aku dengar filem mat kilau ada unsur unsur kalau gangster munafik betul ke
28/06/2022 14.56;Ndheso_;  xixixixixixi  rolling on the floor laughing  beaming face with smiling eyes  rolling on the floor laughing  beaming face with smiling eyes  beaming face with smiling eyes  beaming face with smiling eyes  org munafik mah gampang ditebak pdhal dlm hp lo banyak bokep   beaming face with smiling eyes  rolling on the floor laughing  beaming face with smiling eyes  rolling on the floor laughing ;munafik;xixixixixixi rolling on the floor laughing beaming face with smiling eyes rolling on the floor laughing beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes orang munafik mah gampang ditebak pdhal dlm hp kamu banyak bokep beaming face with smiling eyes rolling on the floor laughing beaming face with smiling eyes rolling on the floor laughing
28/06/2022 14.54;nocturnalicious;  contoh orang2 munafik yang ga mau terima rea  ;munafik;contoh orang2 munafik yang tidak mau terima rea
28/06/2022 14.53;e_mtd119;  lebih baik dianggap pekok tapi jujur daripada munafik dan merasa diri paling bersi  ;munafik;lebih baik dianggap pekok tapi jujur daripada munafik dan merasa diri paling bersi
28/06/2022 14.52;FBH0rgcwzaQpwh4; tenggelamkan anies dn nasdem aman nkri yang menyebabkan perpecahan itu politisi2 munafik;munafik;tenggelamkan anies dan nasdem aman nkri yang menyebabkan perpecahan itu politisi2 munafik
28/06/2022 14.48;Diwanda_deep;pegang dan simpan baik baik   penting buat menampar orang orang munafik saat gila jabatan diperebutkan ;munafik;pegang dan simpan baik baik penting buat menampar orang orang munafik saat gila jabatan diperebutkan
28/06/2022 14.47;sambat_tok_isie;karena ketika kita kerja  yang dipikirkan orang lain  ga munafik  pasti mikir ttg uang uang uang  bodo amat dg oran  ;munafik;karena ketika kita kerja yang dipikirkan orang lain tidak munafik pasti mikir ttg uang uang uang bodo amat dg oran
28/06/2022 14.46;pjmyoojin;perkara dance gitu doang allahuu gausa munafik lu klo tae buka baju kyk kemaren aja pada demen jing  mnding fokus  ;munafik;perkara dance gitu doang allahuu gausa munafik kamu kalau tae buka baju seperti kemaren aja pada demen jing mnding fokus
28/06/2022 14.45;rrhmndd; nama twitter lu ganti ga pantes pake nama khazanah  udah tau tempat haram trs melecehkan nabi muhammad eh  ;munafik;nama twitter kamu ganti tidak pantes pake nama khazanah udah tau tempat haram terus melecehkan nabi muhammad eh
28/06/2022 14.45;AnasIml1990;locked orang munafik  ;munafik;locked orang munafik
28/06/2022 14.44;mrslifeless;  kita dua takda masalah noh     ayat seorang munafik  setelah dia dah fitnah kita  dah lagakan kita dgn org lain   ;munafik;kita dua takda masalah noh ayat seorang munafik setelah dia dah fitnah kita dah lagakan kita dgn orang lain
28/06/2022 14.41;Ndheso_;  lo  munafik   simpanan bokep lo dlm hard disk banyak   jaman skrg sapa ga  ;munafik;kamu munafik simpanan bokep kamu dlm hard disk banyak jaman skrg sapa tidak
28/06/2022 14.40;PutraMinangGuci; sy muslim  fakksin adalah haram yg sangat haram karna mampu membinasakan diri  amp  akal  takkan ku turu  ;munafik;aku muslim fakksin adalah haram yang sangat haram karena mampu membinasakan diri sampai akal takkan aku turu
28/06/2022 14.38;GkIposanjatan;mat23 23celakalah kamu  hai ahli2 taurat dan orang2 farisi  hai kamu orang2 munafik  sebab persepuluhan dari selasih  adas manis dan sabda;munafik;mat23 23celakalah kamu hai ahli2 taurat dan orang2 farisi hai kamu orang2 munafik sebab persepuluhan dari selasih adas manis dan sabda
28/06/2022 14.38;Riudiu1;munafik bgt kalau ga nangis sama keadaan yang sekarang;munafik;munafik banget kalau tidak nangis sama keadaan yang sekarang
28/06/2022 14.36;artikaamp;lu yg munafik bangke;munafik;kamu yang munafik bangke
28/06/2022 14.31;NurulNaziefa_;kenapa lepat tak baca skrip tanda tanda orang munafik yang mat kilau sebut dalam cerita tu sekali  hm;munafik;kenapa lepat tidak baca skrip tanda tanda orang munafik yang mat kilau sebut dalam cerita tu sekali hm
28/06/2022 14.31;rainirahm;kalo ga suka sama orang   tapi mencoba baik baik aja pas liat orangnya  itu munafik ga sih   wkwk smiling face with tear ;munafik;kalo tidak suka sama orang tapi mencoba baik baik aja ketika liat orangnya itu munafik tidak sih wkwk smiling face with tear
28/06/2022 14.30;andhykaCOMs;  gaya lu kaya kontol onta   lu pake twiter emang bikinan sapa   bikinan jaz  ;munafik;gaya kamu kaya kontol onta kamu pake twiter emang bikinan sapa bikinan jaz
28/06/2022 14.30;Khoiron98925511;terlihat baik  namun kotor terlihat suci  namun hina terlihat berilmu  namun munafik  wahai jiwa yang selalu bersem  ;munafik;terlihat baik namun kotor terlihat suci namun hina terlihat berilmu namun munafik wahai jiwa yang selalu bersem
28/06/2022 14.29;astrosphile;gausah munafik  namanya manusia ya butuh validasi  daripada fokus ke  situ mending liat pesan utamanya sender klo h  ;munafik;gausah munafik namanya manusia ya butuh validasi daripada fokus ke situ mending liat pesan utamanya sender kalau h
28/06/2022 14.28;Hangtuah87; bapak munafik;munafik;bapak munafik
28/06/2022 14.27;Has_has81; betul  contoh orang munafik akut;munafik;betul contoh orang munafik akut
28/06/2022 14.26;riska_uswatun;namanya juga temen jangan terlalu dipercaya  kalo sudah dibaiikin biasanya gak tau diri ujung nya munafik ;munafik;namanya juga temen jangan terlalu dipercaya kalo sudah dibaiikin biasanya tidak tau diri ujung nya munafik
28/06/2022 14.26;xennials2; kau isi perjanjian pun kau tak tahu  kau main hantam je kata munafik bagai  kau ingat orang lain mcm perangai kau  penyapu  ;munafik;kamu isi perjanjian pun kamu tidak tahu kamu main hantam aja kata munafik bagai kamu ingat orang lain seperti perangai kamu penyapu
28/06/2022 14.26;hasibHphasibuan; sebenarnya  manusia munafik   sebagai manusia kita dianju  ;munafik;sebenarnya manusia munafik sebagai manusia kita dianju
28/06/2022 14.22;OktoraJk007; si buntal makin panas nih kalo ngeliat video ini si buntal bisa nya nyinyir ja tapi kontribusi buat  ;munafik;si buntal makin panas ini kalo ngeliat video ini si buntal bisa nya nyinyir aja tapi kontribusi buat
28/06/2022 14.20;ton_ratt;  teori itu sih  mereka juga bukan orang jahat  gw yakin mereka lebih punya akal sehat daripada kadrun munafik ;munafik;teori itu sih mereka juga bukan orang jahat aku yakin mereka lebih punya akal sehat daripada kadrun munafik
28/06/2022 14.20;deliniaaa;kasian bgt ya gue harus tetanggaan dengan waktu yg ga sebentar sama orang munafik  amp  tukang dzolim  sabarr sabarr  ;munafik;kasian banget ya aku harus tetanggaan dengan waktu yang tidak sebentar sama orang munafik sampai tukang dzolim sabarr sabarr
28/06/2022 14.19;Bams44421380; ngomong sama perbuatan beda  munafik kelas elit;munafik;ngomong sama perbuatan beda munafik kelas elit
28/06/2022 14.16;haiinimitha;gua ga munafik  gua pengen punya someone spesial;munafik;aku tidak munafik aku pengen punya someone spesial
28/06/2022 14.15;Ningtias23; iya karna skrang lgi tanding dinegara lu coba liat kbelakang pas io amp im apakah lu bkal bilang sperti ini  ;munafik;iya karena skrang lagi tanding dinegara kamu coba liat kbelakang ketika io sampai im apakah kamu bkal bilang sperti ini
28/06/2022 14.14;gadihnst;aku bisa memaafkan hal lain kecuali munafik ya  makanya aku lebih cepat akrab sama orang yg kreak;munafik;aku bisa memaafkan hal lain kecuali munafik ya makanya aku lebih cepat akrab sama orang yang kreak
28/06/2022 14.09;dwi_wismo;  coba loe buka penutup wajah mu yg bencong itu kadrun kecil   tukang munafik   aktivis bego;munafik;coba loe buka penutup wajah mu yang bencong itu kadrun kecil tukang munafik aktivis bego
28/06/2022 14.05;axevoox;tapi aku suka momen mereka juga  munafik banget aku tapi gimana ya ;munafik;tapi aku suka momen mereka juga munafik banget aku tapi gimana ya
28/06/2022 14.04;SaipulOgoh;  emang gue suka  namanya manusia normal gak munafik  emang ente  mau lihat  ;munafik;emang aku suka namanya manusia normal tidak munafik emang kamu mau lihat
28/06/2022 14.03;bigben_andalas;kolam berudu jangan kepanasan  mereka saling menjaga kerukunan  jangan mendustakan isyarat alam  sudahilah jadi ger  ;munafik;kolam berudu jangan kepanasan mereka saling menjaga kerukunan jangan mendustakan isyarat alam sudahilah jadi ger
28/06/2022 14.02;LidyaRadesi;bener banget   dan harus pilih pilih teman juga carilah teman dan lingkungan yang tidak penuh drama dan munafik  ;munafik;bener banget dan harus pilih pilih teman juga carilah teman dan lingkungan yang tidak penuh drama dan munafik
28/06/2022 14.01;vienedetta; gamau munafik  jujur gua prefer dibayarin tp split bill pun ga masalah bgt  kalo gua lg ada uang lebih gua mau bayarin kok ;munafik;gamau munafik jujur aku prefer dibayarin tapi split bill pun tidak masalah banget kalo aku lagi ada uang lebih aku mau bayarin kok
28/06/2022 14.00;nunucintya;munafik kalo orang jaman skrg ngeliat cewek cowok nggak dari fisik  pasti yg pertama kali di liat ya wajahnya  urusan hati belakangan ;munafik;munafik kalo orang jaman skrg ngeliat cewek cowok nggak dari fisik pasti yang pertama kali di liat ya wajahnya urusan hati belakangan
28/06/2022 14.00;awiyanto65;pm jepang sksd  usa merangkul  england meninju  france memeluk   fz   kadrun   cuman bisa nyiyir  sirik  amp  munafik   ;munafik;pm jepang sok kenal sok dekat usa merangkul england meninju france memeluk fz kadrun cuman bisa nyiyir sirik sampai munafik
28/06/2022 14.00;e_mtd119;  bedakan jujur sama munafik tapi lebih bobrok ;munafik;bedakan jujur sama munafik tapi lebih bobrok
28/06/2022 13.59;miilieszt;  munafik mati aj lo ngentod;munafik;munafik mati aja kamu ngentod
28/06/2022 13.58;bintangku206;  anjing2 pelacur seperti anda adalah golongan munafik yg lebih hina dari binatang ;munafik;anjing2 pelacur seperti anda adalah golongan munafik yang lebih hina dari binatang
28/06/2022 13.57;bintangku206;  munafik itu lebih hina dari binatang ;munafik;munafik itu lebih hina dari binatang
28/06/2022 13.52;fikry_dan;pak lebai ni tak terasa ke part mat kilau baca hadis munafik time jumpa dengan pak deris  kalau aku malu bodo ;munafik;pak lebai ni tidak terasa ke part mat kilau baca hadis munafik time jumpa dengan pak deris kalau aku malu bodo
28/06/2022 13.52;senasurya53;biasa saja kelakuan kadroen  yg diundang pengusaha bakso  yg dimaksud abang bakso dorong  tapi apapun itu semua guy  ;munafik;biasa saja kelakuan kadroen yang diundang pengusaha bakso yang dimaksud abang bakso dorong tapi apapun itu semua guy
28/06/2022 13.43;ErsyachIrSun;tidak munafik  bumn menggiurkan ;munafik;tidak munafik bumn menggiurkan
28/06/2022 13.42;AntiAlora;andai waktu bisadiulang   gak akan mw ktmu sm org2 munafik ;munafik;andai waktu bisa diulang tidak akan mau ktmu sm org2 munafik
28/06/2022 13.40;Roy28138038; saya suka pelacur  drpd khilafah penghianat laknat bangsa yg munafik   i love pelacur;munafik;saya suka pelacur drpd khilafah penghianat laknat bangsa yang munafik i love pelacur
28/06/2022 13.39;gedebanget7;  loe juga kurang pinter daerah yg dibikin tol sekitar bikin rakyat senang harga tanah  ;munafik;loe juga kurang pinter daerah yang dibikin tol sekitar bikin rakyat senang harga tanah
28/06/2022 13.38;adhyayusuf;  mereka tau cuma munafik karena ada cuan utk mereka hidup;munafik;mereka tau cuma munafik karena ada cuan utk mereka hidup
28/06/2022 13.37;PenciptaRaja;fakta anies baswedan adalah munafik ahli neraka ;munafik;fakta anies baswedan adalah munafik ahli neraka
28/06/2022 13.37;syapiixc;nabi tak berkawan dgn orang pecah amanah  munafik ;munafik;nabi tidak berkawan dgn orang pecah amanah munafik
28/06/2022 13.32;sorrijillowww; serem banget anjir munafik gue nonton cuma dikit tapi kebayang2 mulu loudly crying face ;munafik;serem banget anjing munafik aku nonton cuma sedikit tapi kebayang2 mulu loudly crying face
28/06/2022 13.31;sorrijillowww; jangan nonton film makmum ato munafik;munafik;jangan nonton film makmum ato munafik
28/06/2022 13.31;PJayakarsa;padahal sudah jelas terbukti pak  dicintai dihargai di arab  eropa  amerika  asia  afrika dll belahan dunia  ;munafik;padahal sudah jelas terbukti pak dicintai dihargai di arab eropa amerika asia afrika dan lain-lain belahan dunia
28/06/2022 13.31;PJayakarsa; padahal sudah jelas terbukti pak  dicintai dihargai di arab  eropa  amerika  asia  afrika dll bel  ;munafik;padahal sudah jelas terbukti pak dicintai dihargai di arab eropa amerika asia afrika dan lain-lain bel
28/06/2022 13.27;yoris73; gerombolan ini yg siang malam ngatain anies politik identitas  tp mereka sendiri mengkampanyekan ca  ;munafik;gerombolan ini yang siang malam ngatain anies politik identitas tapi mereka sendiri mengkampanyekan ca
28/06/2022 13.27;fiktorlubis;  ini ciri2 orang yg ga munafik  kalau janji ya  gitulah ;munafik;ini ciri2 orang yang tidak munafik kalau janji ya gitulah
28/06/2022 13.26;rajodirajoSS;  haha jawaban andalan kaum kafir  amp munafik ;munafik;haha jawaban andalan kaum kafir sampai munafik
28/06/2022 13.24;hykeepbreathing;munafik kalo saya bilang nggak iri;munafik;munafik kalo saya bilang nggak iri
28/06/2022 13.23;KangAR75709747; pemimpin sini juga sangat hormati rakyatnya tapi bagi yg munafik n penyanjungnya yg pura2 bahagia tuk sang pujaan rolling on the floor laughing  rolling on the floor laughing  rolling on the floor laughing ;munafik;pemimpin sini juga sangat hormati rakyatnya tapi bagi yang munafik dan penyanjungnya yang pura2 bahagia tuk sang pujaan rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing
28/06/2022 13.23;fav0account;gak munafik  tp seneng bgt kalo dapet kerjaan banyak itu face holding back tears  gak menggibah dan gak memikirkan masalah yg tidak jelas smiling face with tear ;munafik;tidak munafik tapi seneng banget kalo dapet kerjaan banyak itu face holding back tears tidak menggibah dan tidak memikirkan masalah yang tidak jelas smiling face with tear
28/06/2022 13.20;17Diamond_life;ada untungnya jg gue jd org mikirannya berkali2 ragunya jg brkali2  kwkwk klo engga udh panikan beli membrship ini  ;munafik;ada untungnya juga aku jadi orang mikirannya berkali2 ragunya juga brkali2 kwkwk kalau engga udah panikan beli membrship ini
28/06/2022 13.19;danpk_; tapi gapapa  seenggaknya kalaupun aku gagal ya aku gagalnya di univ dan jurusan yang aku mau jadi ada  ;munafik;tapi gapapa seenggaknya kalaupun aku gagal ya aku gagalnya di univ dan jurusan yang aku mau jadi ada
28/06/2022 13.17;Hendratigerhaz1; munafik  muna dan taufik  bukan kah begitu ;munafik;munafik muna dan taufik bukan kah begitu
28/06/2022 13.13;ngepargoy; none we can trust again in this world kaya semua orang munafik banget like literally abis gue percaya  ;munafik;none we can trust again in this world kaya semua orang munafik banget like literally abis aku percaya
28/06/2022 13.10;PenciptaRaja; anies b gembong munafik   kebijakan politik nya yg berbalut agama menjadi kan nya ahli neraka yg kekal;munafik;anies b gembong munafik kebijakan politik nya yang berbalut agama menjadi kan nya ahli neraka yang kekal
28/06/2022 15.49;wOnieegirl; luarnya emg enak tp ky gini jg aneh;aneh;luarnya emang enak tapi ky gini juga aneh
28/06/2022 15.49;rosafairies; siapa juga yang ngomongin abt physical fight  ya namanya beda pendapat emang ada mbak mas  cuma  ;aneh;siapa juga yang ngomongin abt physical fight ya namanya beda pendapat emang ada mbak mas cuma
28/06/2022 15.49;NAS05023952; laporin aj  itu ga ada cctv   kek gtu udh aneh  org penting tapi bejat gpp itu udh ngelanggar aturan;aneh;laporin aja itu tidak ada cctv seperti gitu udah aneh orang penting tapi bejat tidak apa-apa itu udah ngelanggar aturan
28/06/2022 15.48;fairryscubie;yang buat kesel dia bisa bisanya senyum di sini  aneh bat ni orang ;aneh;yang buat kesel dia bisa bisanya senyum di sini aneh banget ni orang
28/06/2022 15.48;akunbar25036258;ga waras sumpah gue yaallah wkwkw aneh lu;aneh;tidak waras sumpah aku yaallah wkwkw aneh kamu
28/06/2022 15.48;unzestful;tim kiri  trus makenya begini    banyak yang bilang aneh tapi gua lebih nyaman begini kalau pake jam tangan  relieved face   ;aneh;tim kiri terus makenya begini banyak yang bilang aneh tapi aku lebih nyaman begini kalau pake jam tangan relieved face
28/06/2022 15.48;Unchonz;emang aneh ;aneh;emang aneh
28/06/2022 15.48;yohanaIrma;ada orang kasih review bintang 1 di resto pho  dia bandingin rasanya gak kayak soto atau sop     dia juga tulis kal  ;aneh;ada orang kasih review bintang 1 di resto pho dia bandingin rasanya tidak kayak soto atau sop dia juga tulis kal
28/06/2022 15.48;acherbia; uda plss aneh bgt;aneh;uda plss aneh banget
28/06/2022 15.48;kebodoh_an;  mungkin kalo diturunin pas high note bakal berubah juga nada dasarnya biar ga aneh dan  ;aneh;mungkin kalo diturunin ketika high note bakal berubah juga nada dasarnya biar tidak aneh dan
28/06/2022 15.48;id99nom;  makanya emg lala aneh bgt mana ada band bunda neira;aneh;makanya emang lala aneh banget mana ada band bunda neira
28/06/2022 15.47;JYJN_19;tu akun makin aneh aja;aneh;tu akun makin aneh aja
